protein1	protein2	neighborhood	neighborhood_transferred	fusion	cooccurence	homology	coexpression	coexpression_transferred	experiments	experiments_transferred	database	database_transferred	textmining	textmining_transferred	combined_score	protein1_name	protein2_name
9606.ENSP00000000233	9606.ENSP00000365643	0	0	0	0	0	0	0	0	162	0	0	0	58	176	ARF5	DOCK9
9606.ENSP00000000233	9606.ENSP00000365312	0	0	0	0	0	0	60	0	70	0	0	124	67	189	ARF5	ABI1
9606.ENSP00000000233	9606.ENSP00000361177	0	0	0	0	0	0	0	0	155	0	0	0	0	154	ARF5	LRIT1
9606.ENSP00000000233	9606.ENSP00000308496	0	0	0	0	779	0	63	0	128	0	0	0	110	161	ARF5	ARL10
9606.ENSP00000000233	9606.ENSP00000479216	0	0	0	0	0	0	62	0	138	0	0	0	0	156	ARF5	UBXN8
9606.ENSP00000000233	9606.ENSP00000251527	0	0	0	0	0	0	52	0	0	0	0	0	209	218	ARF5	ESYT2
9606.ENSP00000000233	9606.ENSP00000367747	0	0	0	0	0	0	0	0	144	0	0	0	49	151	ARF5	PLCH2
9606.ENSP00000000233	9606.ENSP00000429022	0	0	0	0	0	0	0	0	165	0	0	0	55	177	ARF5	ENSG00000270024
9606.ENSP00000000233	9606.ENSP00000359719	0	0	0	0	0	0	65	0	148	0	0	0	61	186	ARF5	PRKACB
9606.ENSP00000000233	9606.ENSP00000380413	0	0	0	0	0	0	53	0	147	0	0	57	76	201	ARF5	AGAP3
9606.ENSP00000000233	9606.ENSP00000253188	0	0	0	0	0	0	0	0	56	0	0	50	167	187	ARF5	SLC7A10
9606.ENSP00000000233	9606.ENSP00000334223	0	0	0	0	0	0	0	0	57	0	0	0	141	155	ARF5	SLC36A2
9606.ENSP00000000233	9606.ENSP00000338173	0	0	0	0	0	0	0	0	141	0	0	0	53	151	ARF5	PUM2
9606.ENSP00000000233	9606.ENSP00000340274	0	0	0	0	0	0	61	0	149	0	0	0	55	178	ARF5	RAP2C
9606.ENSP00000000233	9606.ENSP00000268182	0	0	0	0	0	0	0	0	185	0	0	0	109	242	ARF5	IQGAP1
9606.ENSP00000000233	9606.ENSP00000449241	0	0	0	0	0	0	53	0	147	0	0	254	58	356	ARF5	AGAP2
9606.ENSP00000000233	9606.ENSP00000381565	0	0	0	0	0	0	0	0	159	0	0	0	48	165	ARF5	DIAPH1
9606.ENSP00000000233	9606.ENSP00000361475	0	0	0	0	0	0	62	0	105	0	0	102	188	305	ARF5	NCS1
9606.ENSP00000000233	9606.ENSP00000246166	0	0	0	0	0	0	0	0	168	0	0	0	61	185	ARF5	FNTB
9606.ENSP00000000233	9606.ENSP00000397351	0	0	0	0	0	0	62	0	212	0	0	0	69	251	ARF5	GRID2IP
9606.ENSP00000000233	9606.ENSP00000349877	0	0	0	0	0	62	0	0	78	0	0	0	145	195	ARF5	ATP13A1
9606.ENSP00000000233	9606.ENSP00000298229	0	0	0	0	0	73	0	0	88	0	0	107	78	210	ARF5	INPPL1
9606.ENSP00000000233	9606.ENSP00000461785	0	0	0	0	0	0	62	0	212	0	0	0	85	264	ARF5	RAB40B
9606.ENSP00000000233	9606.ENSP00000266712	0	0	0	0	0	0	51	0	177	0	0	0	58	200	ARF5	TMTC3
9606.ENSP00000000233	9606.ENSP00000223023	0	0	0	0	0	0	0	0	176	0	0	98	107	278	ARF5	WASL
9606.ENSP00000000233	9606.ENSP00000387699	0	0	0	0	0	0	0	0	74	0	0	0	147	176	ARF5	CREB1
9606.ENSP00000000233	9606.ENSP00000427793	0	0	0	0	0	0	0	270	71	0	0	0	0	292	ARF5	WWP1
9606.ENSP00000000233	9606.ENSP00000441158	0	0	0	0	0	0	78	0	180	0	0	0	211	351	ARF5	CLTCL1
9606.ENSP00000000233	9606.ENSP00000355995	0	0	0	0	0	0	0	0	78	0	0	114	141	237	ARF5	HSD11B1
9606.ENSP00000000233	9606.ENSP00000379412	0	0	0	0	0	0	0	0	56	0	0	137	43	152	ARF5	ZNFX1
9606.ENSP00000000233	9606.ENSP00000230124	0	0	0	0	0	0	62	0	114	0	0	0	63	153	ARF5	FIG4
9606.ENSP00000000233	9606.ENSP00000484556	0	0	0	0	0	0	49	0	150	0	0	0	48	163	ARF5	TBC1D3B
9606.ENSP00000000233	9606.ENSP00000366156	0	0	0	0	0	62	62	0	0	0	0	0	140	177	ARF5	SRM
9606.ENSP00000000233	9606.ENSP00000398481	0	0	0	0	0	0	0	0	182	0	0	152	0	276	ARF5	CADPS2
9606.ENSP00000000233	9606.ENSP00000362634	0	0	0	0	0	0	65	0	127	0	0	0	50	156	ARF5	TSSK3
9606.ENSP00000000233	9606.ENSP00000233616	0	0	0	0	0	65	52	0	58	0	0	66	115	184	ARF5	MOGS
9606.ENSP00000000233	9606.ENSP00000402515	0	0	0	0	0	0	0	0	151	0	0	0	52	160	ARF5	SMG1
9606.ENSP00000000233	9606.ENSP00000414150	0	0	0	0	0	0	0	0	74	0	0	54	119	160	ARF5	ERG
9606.ENSP00000000233	9606.ENSP00000295463	0	0	0	0	0	0	0	182	0	0	0	0	70	206	ARF5	ALPI
9606.ENSP00000000233	9606.ENSP00000380185	0	0	0	0	0	0	0	0	153	0	0	62	146	262	ARF5	PLEKHG6
9606.ENSP00000000233	9606.ENSP00000328083	0	0	0	0	0	0	0	0	167	0	0	0	59	182	ARF5	ARHGEF37
9606.ENSP00000000233	9606.ENSP00000358596	0	0	0	0	0	0	62	0	126	0	0	0	101	198	ARF5	DUSP5
9606.ENSP00000000233	9606.ENSP00000229239	0	0	0	0	0	76	63	0	58	0	0	117	43	185	ARF5	GAPDH
9606.ENSP00000000233	9606.ENSP00000405926	0	0	0	0	0	0	63	0	0	600	0	0	0	609	ARF5	TMED7
9606.ENSP00000000233	9606.ENSP00000357669	0	0	0	0	0	0	62	0	138	0	0	0	101	209	ARF5	NPR1
9606.ENSP00000000233	9606.ENSP00000218249	0	0	0	0	0	0	62	0	212	0	0	0	85	264	ARF5	RAB40AL
9606.ENSP00000000233	9606.ENSP00000347140	0	0	0	0	0	0	0	0	57	0	0	172	0	185	ARF5	ASGR2
9606.ENSP00000000233	9606.ENSP00000306496	0	0	0	0	0	42	62	0	160	0	0	0	112	240	ARF5	RAB33B
9606.ENSP00000000233	9606.ENSP00000340609	0	0	0	0	0	0	62	0	126	0	0	0	48	151	ARF5	DUPD1
9606.ENSP00000000233	9606.ENSP00000268613	0	0	0	0	0	0	0	130	57	0	0	134	85	262	ARF5	CDH13
9606.ENSP00000000233	9606.ENSP00000270861	0	0	0	0	0	0	0	0	148	0	0	0	59	163	ARF5	PLK4
9606.ENSP00000000233	9606.ENSP00000315410	0	0	0	0	0	0	51	0	65	0	0	248	140	349	ARF5	OSBPL3
9606.ENSP00000000233	9606.ENSP00000444561	0	0	0	0	0	0	64	0	0	0	0	170	101	240	ARF5	TMEM14C
9606.ENSP00000000233	9606.ENSP00000356705	0	0	0	0	0	0	83	0	65	0	0	0	145	202	ARF5	DNM3
9606.ENSP00000000233	9606.ENSP00000375810	0	0	0	0	0	0	0	0	108	0	0	120	42	182	ARF5	KLC3
9606.ENSP00000000233	9606.ENSP00000377027	0	0	0	0	0	0	0	0	166	0	0	0	67	188	ARF5	TGFBRAP1
9606.ENSP00000000233	9606.ENSP00000351475	0	0	0	0	0	0	65	0	218	0	0	0	61	253	ARF5	PASK
9606.ENSP00000000233	9606.ENSP00000357219	0	0	0	0	0	0	51	0	177	0	0	0	58	200	ARF5	TTC24
9606.ENSP00000000233	9606.ENSP00000272217	0	0	0	0	845	81	62	0	109	0	0	270	85	200	ARF5	ARL8A
9606.ENSP00000000233	9606.ENSP00000440207	0	0	0	0	0	0	64	0	150	0	0	0	48	176	ARF5	TBC1D30
9606.ENSP00000000233	9606.ENSP00000407586	0	0	0	0	0	65	84	0	0	0	0	60	98	176	ARF5	HRAS
9606.ENSP00000000233	9606.ENSP00000452401	0	0	0	0	0	0	0	0	175	0	0	0	58	189	ARF5	ENSG00000258989
9606.ENSP00000000233	9606.ENSP00000362386	0	0	0	0	0	0	51	0	177	0	0	0	58	200	ARF5	TTC16
9606.ENSP00000000233	9606.ENSP00000428564	0	0	0	0	0	0	65	0	93	0	0	82	190	285	ARF5	SEC24B
9606.ENSP00000000233	9606.ENSP00000429900	0	0	0	0	0	0	0	0	147	0	0	739	504	879	ARF5	ASAP1
9606.ENSP00000000233	9606.ENSP00000256682	0	0	0	447	978	77	64	0	0	900	0	661	107	908	ARF5	ARF3
9606.ENSP00000000233	9606.ENSP00000244769	0	0	0	0	0	0	0	0	182	0	0	0	0	181	ARF5	ATXN1
9606.ENSP00000000233	9606.ENSP00000405965	0	0	0	0	0	0	63	0	213	0	0	0	72	255	ARF5	SUMO2
9606.ENSP00000000233	9606.ENSP00000357177	0	0	0	0	0	0	0	0	153	0	0	0	58	168	ARF5	ARHGEF11
9606.ENSP00000000233	9606.ENSP00000268989	0	0	0	0	0	0	0	0	150	0	0	0	48	156	ARF5	SGSM2
9606.ENSP00000000233	9606.ENSP00000276410	0	0	0	0	0	0	0	0	57	0	0	108	110	185	ARF5	CHRNA6
9606.ENSP00000000233	9606.ENSP00000477707	0	0	0	0	0	0	0	0	120	0	0	0	101	175	ARF5	NR1H3
9606.ENSP00000000233	9606.ENSP00000273047	0	0	0	0	0	71	53	0	73	0	0	204	177	368	ARF5	RAB5A
9606.ENSP00000000233	9606.ENSP00000354739	0	0	0	0	0	0	63	0	167	0	0	0	43	187	ARF5	RPL12
9606.ENSP00000000233	9606.ENSP00000317469	0	0	0	0	0	0	62	0	345	0	0	54	92	401	ARF5	BBS1
9606.ENSP00000000233	9606.ENSP00000378743	0	0	0	0	0	0	62	0	134	0	0	0	81	188	ARF5	AK4
9606.ENSP00000000233	9606.ENSP00000365201	0	0	0	0	0	0	0	0	0	0	0	112	207	265	ARF5	PRRC2A
9606.ENSP00000000233	9606.ENSP00000309794	0	0	0	0	0	0	0	0	150	0	0	0	48	156	ARF5	TBC1D16
9606.ENSP00000000233	9606.ENSP00000450385	0	0	0	215	0	0	66	0	77	0	0	0	55	274	ARF5	MYL6B
9606.ENSP00000000233	9606.ENSP00000234313	0	0	0	0	0	0	49	0	0	0	0	413	49	422	ARF5	PLEK
9606.ENSP00000000233	9606.ENSP00000397441	0	0	0	0	0	0	60	0	139	0	0	0	75	185	ARF5	COG6
9606.ENSP00000000233	9606.ENSP00000377284	0	0	0	0	0	0	0	0	56	600	0	0	0	606	ARF5	FOLR1
9606.ENSP00000000233	9606.ENSP00000400467	0	0	0	0	0	0	83	0	0	0	0	0	208	242	ARF5	RPL9
9606.ENSP00000000233	9606.ENSP00000400717	0	0	0	0	0	0	0	0	167	0	0	0	53	177	ARF5	GNA13
9606.ENSP00000000233	9606.ENSP00000350348	0	0	0	0	0	0	0	0	0	0	0	416	0	416	ARF5	GRM7
9606.ENSP00000000233	9606.ENSP00000279387	0	0	0	252	0	77	64	0	105	0	0	0	44	346	ARF5	PPP4C
9606.ENSP00000000233	9606.ENSP00000387246	0	0	0	0	0	0	0	0	164	0	0	72	58	205	ARF5	MAP3K2
9606.ENSP00000000233	9606.ENSP00000262039	0	0	12	0	0	0	0	0	151	0	0	0	139	237	ARF5	PIK3C3
9606.ENSP00000000233	9606.ENSP00000398131	0	0	0	0	0	0	62	0	77	0	0	0	213	259	ARF5	GSPT1
9606.ENSP00000000233	9606.ENSP00000355500	0	0	0	0	0	0	0	0	0	0	0	0	188	188	ARF5	CEP170
9606.ENSP00000000233	9606.ENSP00000480443	0	0	0	0	0	0	0	0	78	0	0	0	149	181	ARF5	HSD11B1L
9606.ENSP00000000233	9606.ENSP00000369897	0	0	0	0	0	0	63	0	139	0	0	0	82	194	ARF5	CARS
9606.ENSP00000000233	9606.ENSP00000279068	0	0	0	0	0	0	0	0	172	0	0	0	0	171	ARF5	LSM14B
9606.ENSP00000000233	9606.ENSP00000255136	0	0	0	0	0	0	0	0	77	0	0	0	135	167	ARF5	PABPC1L
9606.ENSP00000000233	9606.ENSP00000354558	0	0	0	0	0	0	0	0	151	0	0	0	53	161	ARF5	MTOR
9606.ENSP00000000233	9606.ENSP00000155926	0	0	0	0	0	0	65	0	127	0	0	0	50	156	ARF5	TRIB2
9606.ENSP00000000233	9606.ENSP00000283351	0	0	0	0	0	0	52	0	102	0	0	0	85	153	ARF5	TRAPPC8
9606.ENSP00000000233	9606.ENSP00000376056	0	0	0	0	0	0	63	0	185	0	0	0	82	237	ARF5	EEF1B2
9606.ENSP00000000233	9606.ENSP00000290277	0	0	0	0	0	65	0	0	140	0	0	0	0	161	ARF5	ARAF
9606.ENSP00000000233	9606.ENSP00000369127	0	0	0	0	0	0	63	0	180	0	0	0	77	228	ARF5	DNAJA1
9606.ENSP00000000233	9606.ENSP00000264710	0	0	0	0	646	0	63	0	212	0	0	97	133	270	ARF5	RAB10
9606.ENSP00000000233	9606.ENSP00000361731	0	0	0	0	0	0	0	0	150	0	0	0	48	156	ARF5	TBC1D13
9606.ENSP00000000233	9606.ENSP00000446955	0	0	0	318	0	64	49	0	77	0	0	0	42	365	ARF5	MYL6
9606.ENSP00000000233	9606.ENSP00000447056	0	0	0	0	0	0	62	0	140	0	0	0	0	158	ARF5	ENSG00000203546
9606.ENSP00000000233	9606.ENSP00000258201	0	0	0	0	0	0	0	0	159	0	0	0	43	160	ARF5	FHOD1
9606.ENSP00000000233	9606.ENSP00000446271	0	0	0	0	0	0	0	0	236	0	0	0	0	236	ARF5	LSM14A
9606.ENSP00000000233	9606.ENSP00000354669	0	0	0	0	0	0	0	0	0	0	0	194	303	414	ARF5	FAM63A
9606.ENSP00000000233	9606.ENSP00000236192	0	0	0	0	0	0	0	0	111	0	0	0	167	227	ARF5	VAMP4
9606.ENSP00000000233	9606.ENSP00000464342	0	0	0	0	0	59	76	0	58	0	0	0	143	204	ARF5	RPL36
9606.ENSP00000000233	9606.ENSP00000429969	0	0	0	0	0	0	0	0	58	0	0	0	188	202	ARF5	SCUBE2
9606.ENSP00000000233	9606.ENSP00000275493	0	0	0	0	0	0	0	0	115	0	0	114	56	195	ARF5	EGFR
9606.ENSP00000000233	9606.ENSP00000341779	0	0	0	368	0	0	64	0	105	0	0	67	101	474	ARF5	PPP1CC
9606.ENSP00000000233	9606.ENSP00000358019	0	0	0	0	0	0	0	0	0	0	0	245	302	450	ARF5	NSMCE4A
9606.ENSP00000000233	9606.ENSP00000262027	0	0	0	0	0	0	62	0	153	0	0	0	55	183	ARF5	MARS
9606.ENSP00000000233	9606.ENSP00000250495	0	0	0	0	0	77	166	0	78	0	0	0	0	228	ARF5	NEDD8
9606.ENSP00000000233	9606.ENSP00000333298	0	0	0	0	0	0	64	0	0	0	0	432	101	480	ARF5	LAMP1
9606.ENSP00000000233	9606.ENSP00000354251	0	0	0	0	0	0	51	0	150	0	0	0	58	173	ARF5	NCKAP1
9606.ENSP00000000233	9606.ENSP00000366098	0	0	0	0	0	69	64	0	65	0	0	0	101	169	ARF5	YIF1A
9606.ENSP00000000233	9606.ENSP00000253727	0	0	0	0	0	77	0	0	120	0	0	0	101	206	ARF5	NR1H2
